load_kw,pv_kw,battery_net_injection_kw,battery_soc_kWh,timestamp,converged,voltage_violation,line_overload,transformer_overload,feasible,minimum_voltage_pu,maximum_voltage_pu,maximum_current_a,line_normal_rating_a,line_loading_percent,transformer_apparent_power_kva,transformer_loading_percent,transformer_real_loss_kw,feeder_input_real_power_kw,pcc_grid_net_import_kw,pcc_grid_import_kw,pcc_grid_export_kw,reverse_power_flow,feeder_real_loss_kw,scheduled_grid_import_kw,receiving_end_real_power_kw,grid_import_error_kw
25.0,25.980762113533157,-4.999999755062295,3.7500001836592,2026-08-25 10:00:00-07:00,True,False,False,False,True,0.9991336150906981,0.9991336151883752,11.012127625544547,800.0,1.3765159531930684,9.155831213966568,1.2207774951955424,0.0011176784423553273,4.019964753622406,4.021082432068479,4.021082432068479,0.0,False,0.0007276038343081837,4.019237628054334,4.019237149788098,-4.782662363922441e-07
25.0,26.906182245980652,-4.999999912535394,4.937500161149012,2026-08-25 10:15:00-07:00,True,False,False,False,True,0.999154147901392,0.9991541479990682,10.569886473754607,800.0,1.321235809219326,8.788184917778253,1.1717579890371004,0.0010297167466537757,3.0944882180836837,3.095517934835489,3.095517934835489,0.0,False,0.0006703371056955802,3.0938176544513696,3.093817880977988,2.2652661835209642e-07
25.0,27.716385975338603,-4.999999965236642,6.12500015168723,2026-08-25 10:30:00-07:00,True,False,False,False,True,0.9991721175073198,0.9991721176049948,10.266682354569374,800.0,1.2833352943211718,8.536124938483669,1.1381499917978224,0.0009714925130699612,2.284246556163131,2.2852180486760054,2.2852180486760054,0.0,False,0.0006324307085093324,2.283613979874203,2.283614125454622,1.4558041883105943e-07
25.0,28.40790388485317,-4.999999959815783,7.312500140874136,2026-08-25 10:45:00-07:00,True,False,False,False,True,0.9991874496066582,0.9991874497043307,10.07560061147165,800.0,1.2594500764339562,8.37727534704725,1.1169700462729666,0.0009356695631483944,1.592705262580219,1.5936409321435088,1.5936409321435088,0.0,False,0.0006091084715689021,1.5920960647079714,1.59209615410865,8.940067863782986e-08
25.0,28.97777478867205,-4.999999981230339,8.500000135659564,2026-08-25 11:00:00-07:00,True,False,False,False,True,0.9992000810182253,0.9992000811158973,9.967762413073931,800.0,1.2459703016342414,8.287627930493786,1.1050170573991716,0.0009157497302441584,1.022821373610055,1.023737123351377,1.023737123351377,0.0,False,0.0005961398325692926,1.0222251843378052,1.0222252337774858,4.9439680571694566e-08
25.0,29.423558412096913,-4.999999978816204,9.687500129809408,2026-08-25 11:15:00-07:00,True,False,False,False,True,0.9992099597386391,0.9992099598363102,9.915727068940418,800.0,1.2394658836175523,8.244370432293934,1.0992493909725245,0.000906214448702741,0.5770315166575422,0.5779377311125649,0.5779377311125649,0.0,False,0.0005899319648589199,0.5764415582913707,0.5764415846926833,2.640131258058176e-08
25.0,29.74334584121431,-4.9999999657577066,10.87500012024073,2026-08-25 11:30:00-07:00,True,False,False,False,True,0.9992170451251409,0.9992170452228114,9.896171310358792,800.0,1.237021413794849,8.228113695581156,1.0970818260774875,0.0009026438323460865,0.25724173759684493,0.25814438143050894,0.25814438143050894,0.0,False,0.0005876073455071805,0.2566541137456129,0.25665413025133776,1.650572484246382e-08
25.0,29.935767697158106,-4.999999718236613,12.062500050329724,2026-08-25 11:45:00-07:00,True,False,False,False,True,0.9992213080481047,0.9992213081457746,9.891607500742442,800.0,1.2364509375928052,8.224319910571307,1.096575988076174,0.0009018115567381422,0.06481908744046413,0.06572089900173363,0.06572089900173363,0.0,False,0.0005870655002788112,0.0642320041005811,0.06423202194018532,1.783960422441222e-08
35.0,30.0,-4.999999929083358,13.250000031949844,2026-08-25 12:00:00-07:00,True,False,False,False,True,0.9986893986876805,0.9986893987854164,18.358133315739437,800.0,2.2947666644674296,15.263033109091015,2.0350710812121355,0.0031061011586511994,10.001994288979336,10.005100390143468,10.005100390143468,0.0,False,0.002022129304416012,9.99999991777016,9.99997215967492,-2.775809523924977e-05
35.0,29.935767697158106,-4.999999960825916,14.437500021547097,2026-08-25 12:15:00-07:00,True,False,False,False,True,0.9986879652899597,0.9986879653876942,18.40905593204739,800.0,2.301131991505924,15.305367668235329,2.040715689098044,0.0031233561055446445,10.066265551070241,10.06938890717979,10.06938890717979,0.0,False,0.0020333629888350515,10.06423225405653,10.064232188081407,-6.597512225425817e-08
35.0,29.74334584121431,-4.99999990840307,15.6249999980299,2026-08-25 12:30:00-07:00,True,False,False,False,True,0.9986836819138352,0.9986836820115721,18.562549686904504,800.0,2.320318710863063,15.432974866549609,2.0577299822066144,0.003175656082317801,10.25872124867914,10.261896904762995,10.261896904762995,0.0,False,0.002067412454726309,10.256654055003995,10.256653836224414,-2.1877958111815587e-07
35.0,29.423558412096913,-4.999999874484745,16.81249996628496,2026-08-25 12:45:00-07:00,True,False,False,False,True,0.9986765625065707,0.9986765626043086,18.821191749640985,800.0,2.352648968705123,15.647997361925395,2.0863996482567195,0.003264765661230285,10.578566490855408,10.581831256517507,10.581831256517507,0.0,False,0.002125426503273502,10.57644144953452,10.576441064352135,-3.851823855427483e-07
35.0,28.97777478867205,-4.999999767211224,17.999999908896175,2026-08-25 13:00:00-07:00,True,False,False,False,True,0.9986666363474017,0.9986666364451422,19.188834901544784,800.0,2.398604362693098,15.953638373241022,2.1271517830988027,0.0033935512073840074,11.024433667026504,11.027827218234155,11.027827218234155,0.0,False,0.0022092712611392925,11.022224965037568,11.022224395765365,-5.692722027106356e-07
35.0,28.40790388485317,0.0,17.999999952332544,2026-08-25 13:15:00-07:00,True,False,False,False,True,0.9987651926131836,0.998765192710905,15.967582270374203,800.0,1.9959477837967754,13.275655804937621,1.7700874406583496,0.0023498603798511796,6.593629100992537,6.595978961369585,6.595978961369585,0.0,False,0.0015297850498509433,6.592096293544402,6.592099315942686,3.0223982845356545e-06
35.0,27.716385975338607,0.0,17.99999996574694,2026-08-25 13:30:00-07:00,True,False,False,False,True,0.9987498220091067,0.9987498221068322,16.39780807956569,800.0,2.049726009945711,13.633321192138565,1.8177761589518089,0.0024781878938515546,7.285226797841899,7.287704985741137,7.287704985741137,0.0,False,0.0016133316069572175,7.283614076885845,7.283613466234942,-6.106509031766905e-07
35.0,26.906182245980652,0.0,17.99999997511356,2026-08-25 13:45:00-07:00,True,False,False,False,True,0.9987318064796532,0.9987318065773801,16.940146550739797,800.0,2.1175183188424747,14.084191748498874,1.8778922331331833,0.0026448173729500014,8.095538830380354,8.098183647750886,8.098183647750886,0.0,False,0.0017218143457339466,8.093817789285298,8.09381701603462,-7.732506777102799e-07
35.0,25.98076211353316,0.0,17.999999980782455,2026-08-25 14:00:00-07:00,True,False,False,False,True,0.9987112210199992,0.9987112211177306,17.605440678617228,800.0,2.2006800848271535,14.637282336134996,1.9516376448179995,0.002856628484533303,9.021096643457245,9.023953271944485,9.023953271944485,0.0,False,0.0018597121956918272,9.01923790631722,9.019236931261553,-9.75055668206437e-07
35.0,24.94408836907635,0.0,17.999999983141862,2026-08-25 14:15:00-07:00,True,False,False,False,True,0.9986881506517538,0.9986881507494887,18.402453521688553,800.0,2.300306690211069,15.299878748647837,2.039983833153045,0.003121116205450107,10.057942320303278,10.061063436514983,10.061063436514983,0.0,False,0.0020319047216057697,10.055911637110771,10.055910415581671,-1.2215291000927664e-06
35.0,23.800600208737055,0.0,17.999999980497975,2026-08-25 14:30:00-07:00,True,False,False,False,True,0.9986626907900175,0.9986626908877575,19.337154663153107,800.0,2.4171443328941384,16.07694445133637,2.143592593511516,0.0034462129576950246,11.20164182419311,11.205088037153823,11.205088037153823,0.0,False,0.002243556254075429,11.199399777296684,11.199398267939035,-1.5093576486435722e-06
35.0,22.555194224369323,0.0,17.99999997310255,2026-08-25 14:45:00-07:00,True,False,False,False,True,0.998634946892261,0.9986349469900065,20.412374729926135,800.0,2.551546841240767,16.97083329634295,2.2627777728457263,0.00384010011792725,12.447303885154511,12.451143985274246,12.451143985274246,0.0,False,0.0024999932011087367,12.444805743040478,12.444803891953402,-1.851087075621649e-06
35.0,21.213203435596427,0.0,17.99999996463953,2026-08-25 15:00:00-07:00,True,False,False,False,True,0.9986050340674446,0.9986050341651945,21.627806290950424,800.0,2.703475786368803,17.98129020643103,2.397505360857471,0.004311009734331492,13.789600839016215,13.793911848754245,13.793911848754245,0.0,False,0.0028065749772886194,13.786796527634582,13.786794264038926,-2.2635956558048065e-06
35.0,19.780374453002068,0.0,17.999999961463924,2026-08-25 15:15:00-07:00,True,False,False,False,True,0.9985730766460384,0.9985730767437951,22.980273885734086,800.0,2.8725342357167607,19.105675619420246,2.5474234159226996,0.0048670200808328444,15.22279133123655,15.227658351316016,15.227658351316016,0.0,False,0.0031685608781199335,15.219625530749877,15.21962277035843,-2.760391446088306e-06
35.0,18.262842870261625,0.0,17.999999960713456,2026-08-25 15:30:00-07:00,True,False,False,False,True,0.9985392077117269,0.998539207809489,24.464165799938687,800.0,3.058020724992336,20.339324426045053,2.711909923472674,0.005515848794905651,16.7407447902804,16.746260639072556,16.746260639072556,0.0,False,0.003590975407895712,16.737157123053418,16.737153814872503,-3.3081809149848596e-06
35.0,16.667106990588074,0.0,17.999999960944365,2026-08-25 15:45:00-07:00,True,False,False,False,True,0.9985035685956999,0.9985035686934676,26.07192471689955,800.0,3.2589905896124436,21.675953876987695,2.8901271835983593,0.0062646474227203725,18.33696756761516,18.343232215042747,18.343232215042747,0.0,False,0.004078474498345713,18.33289300661126,18.332889093116815,-3.91349444583966e-06
35.0,14.999999999999998,0.0,17.99999996486376,2026-08-25 16:00:00-07:00,True,False,False,False,True,0.9984663083346174,0.9984663084323928,27.794520637829493,800.0,3.474315079728687,23.108056764971973,3.0810742353295963,0.0071198011719861825,20.00463063423019,20.011750435405258,20.011750435405258,0.0,False,0.004635215218027951,20.000000012146895,19.999995419012162,-4.593134732999715e-06
35.0,13.268660706570053,0.0,17.999999966012044,2026-08-25 16:15:00-07:00,True,False,False,False,True,0.9984275830934933,0.9984275831912756,29.62186179929987,800.0,3.702732724912484,24.627243069514776,3.2836324092686366,0.008086737626779722,21.736598717031708,21.744685454657812,21.744685454657812,0.0,False,0.005264731129801476,21.731339294225645,21.731333985901905,-5.308323739683374e-06
35.0,11.480502970952696,0.0,17.99999996597537,2026-08-25 16:30:00-07:00,True,False,False,False,True,0.998387555554917,0.9983875556527058,31.54312680236125,800.0,3.9428908502951563,26.224516102782548,3.496602147037673,0.009169748065951354,23.5254607521227,23.534630500183802,23.534630500183802,0.0,False,0.005969816046795131,23.519497025015877,23.519490936075904,-6.08893997267046e-06
35.0,9.643183959094852,0.0,17.999999969692475,2026-08-25 16:45:00-07:00,True,False,False,False,True,0.9983463942762582,0.9983463943740548,33.54701947222311,800.0,4.193377434027889,27.890484415212526,3.71873125536167,0.01037182475845293,25.363561526290813,25.373933351051484,25.373933351051484,0.0,False,0.006752418043588477,25.356816052051027,25.356809108247223,-6.943803803949322e-06
20.0,7.76457135307563,0.0,17.999999981987166,2026-08-25 17:00:00-07:00,True,False,False,False,True,0.9991065307759102,0.9991065308736029,16.721475431245146,800.0,2.0901844289056433,13.902204483447314,1.8536272644596417,0.00257693070808773,12.23713955024261,12.239716480950548,12.239716480950548,0.0,False,0.0016776481294632503,12.235428693841095,12.235461902113146,3.320827205044452e-05
20.0,5.852709660483845,0.0,17.999999989406316,2026-08-25 17:15:00-07:00,True,False,False,False,True,0.9990639368766845,0.9990639369743838,18.781412478425747,800.0,2.3476765598032183,15.614759942831016,2.0819679923774688,0.0032509310271116192,14.149404528796682,14.152655459830886,14.152655459830886,0.0,False,0.0021164504133093943,14.147290366008988,14.147288078383372,-2.287625616048672e-06
20.0,3.91578576660156,0.0,17.99999999153122,2026-08-25 17:30:00-07:00,True,False,False,False,True,0.9990207449004562,0.9990207449981637,20.920198301148396,800.0,2.6150247876435495,17.392873359753075,2.31904978130041,0.004033491477857751,16.086837433968235,16.09087092545372,16.09087092545372,0.0,False,0.0026259298618560934,16.084214237953358,16.084211504106378,-2.7338469799076393e-06
20.0,1.9620938769042937,0.0,17.999999993741795,2026-08-25 17:45:00-07:00,True,False,False,False,True,0.9989771411490356,0.9989771412467523,23.115738906563468,800.0,2.8894673633204335,19.21817513581901,2.5624233514425345,0.0049245191438640175,18.041108918828098,18.046033437974813,18.046033437974813,0.0,False,0.0032060259992604187,18.037906127890253,18.037902892828836,-3.2350614169729397e-06
20.0,0.0,0.0,17.99999999477026,2026-08-25 18:00:00-07:00,True,False,False,False,True,0.998933311591877,0.9989333116896011,25.349404308625072,800.0,3.168675538578134,21.07517578732813,2.8100234383104175,0.0059221964406788175,20.003851797823142,20.009773994265178,20.009773994265178,0.0,False,0.0038555554788454174,19.99999999987434,19.999996242344295,-3.7575300453340787e-06
20.0,0.0,0.0,17.999999995155214,2026-08-25 18:15:00-07:00,True,False,False,False,True,0.9989333113902883,0.9989333114880125,25.34940907914509,800.0,3.1686761348931363,21.075179753414023,2.81002396712187,0.005922198669837599,20.003855556909357,20.009777755582043,20.009777755582043,0.0,False,0.003855556926112513,19.99999999717616,19.999999999983245,2.807084342748567e-09
